content>没买的就不用买了，到新浪网上读书频道看一眼足够了。毕大夫写作手法已经太老了，岁数也大的不适合写类似的东西了——居然还在为发现女同性恋大呼小叫么？这书里的故事哪有一件超出想象让人拍手称奇的呢？看不下去。。。	0
content>刚刚看到这篇小说时就非常期待看到它，当真真正正读时，起初并没有太吸引我的注意力，而跟着读的内容我慢慢体会到了其中的酸楚，尤其在最后第十章我是边读边掉泪，真的好伤心，这不知道作者在写的时候的感受，如果是我一定会放弃写作因为实在是太悲了。读完后突然有种念头，那就是以后在也不看悲情小品说了我实在是太伤心了，不过这也间接说明水月影写作的实力。加油支持你！	1
content>很喜欢这本书，但感觉舒适盗版的让我很伤心，那个印刷一看就是假的，不知道当当也会卖假书	0
content>看过了草房子之后，我又开始了新的阅读，让我数次潸然落泪的就是《青铜葵花》，我想我的孩子不仅会了解书中那个时代的贫困，还应知道现在农村的孩子有的还在过着这样的生活，我总是喜欢说“上天是公平的”，可是我又无法面对书中触动我的那些不公平的现实。我常常反思自己，为社会的贡献太少了！我应该带着孩子多出去走走，带着他一起帮助那些生活在贫困中的孩子！	1
content>我的孩子很喜欢。绘画精美，精彩。合适1岁多的小宝宝理解。我的孩子看到小熊生日的时候就哼生日歌；看到小猩猩笑别人尿床的时候，会学着小猩猩捂着嘴笑；看到小兔子因为掉了雪糕，张大嘴巴哭的时候，会笑；看到小河马的大嘴巴，会很喜欢地摸摸。。。这样有趣的阅读时刻数不胜数。这套书不错。不过阅读的过程中，孩子并不是能马上理解的，需要爸爸妈妈耐心地一遍又一遍地讲。呵呵。。。	0
content>很高兴看到药药终于完成了这部新作，也算是填补了国内bjd娃圈专业书籍出版的一个空白，为新入娃圈的新手娃妈或即将变成娃妈的亲提供了一份较详细的养娃指南，值得鼓励。书中，药药以自己的口吻生动道出了一个娃妈养娃的心路历程，如数家珍的介绍了她家的少爷们，同时，也让大家看到了药药的一份执著和热诚。衷心希望药药和紫玉继续努力，打造出属于你们的完美华丽的娃娃世界~	1
content>我觉得这本手册的优点：1、开本小巧、精装本，便于携带。2、手绘图，绘制准确、细致，鸟的各种姿态、成鸟、亚成、冬羽、繁殖羽、雌雄基本都有。3、实用，避免了枯燥的学术描述，内容简介明了，侧重鸟种的辨别。不足：1、缺少拉丁名，不便于查阅鸟种。2、没有鸟名目录。总体上看还是不错的，弥补了目前常用的鸟类图鉴不详细的不足，建议观鸟初学者使用。	1
content>失望！以为是有具体的朗读内容的书呢！结果根本没有！略略翻了一下便扔到一边了！失败的购买！	0
content>每个小鸡的动作和神态都不一样，很可爱，喜欢画画的儿子非常喜欢书的插图。文字很幽默，我们一家三口同看，笑得合不拢嘴	0
content>我这次一共定了6本书，只给我送来5本，就少这一本，至于为什么没有，谁也没给我个说法，吭都不吭一声！	0
content>具体还没有看，书的质量太差了，连盗版都算不上！有缺页的地方，有的甚至一整页都露印了！！第一次买，很失望！！	0
content>我的孩子也是寒凉体质，从小就流清鼻涕，一流就是一年半，北京的最好的中西医都看过了，也吃汤药，缺越来越糟，看过马悦凌的书后，我仅仅给孩子停掉了水果和寒性的小药，孩子的病情就有了明显的好转，一个月后，孩子的鼻炎基本好了，在按照马悦凌的理念调整下，一年多了没有得病，其实就是日常生活中注意了一些，发现了即将生病的苗头及时调理。我给身边所有的家长推荐了这本书，还把这本书推荐到了幼儿园。	1
content>总之，对了解中医甚少的人绝对是好书一本，对学中医的人来说可能泛泛些。书中自有黄金屋。	1
content>当当的客服是垃圾，态度超级差，我用礼品卡支付了一个订单，然后取消了这个订单，重新生成一个订单想要用礼品卡支付的时候，发现礼品的余额已经是零了。然后打电话给客户，回复我要3到5个工作日才能把礼品卡回复金额。我说怎么这么久，她说，3到5天很快就过去了，也不知道她是不是生活在火星。然后我问，如果等3到5天以后，我现在的订单的货物缺货了怎么办？回答是：你换个时间再买呗！这是人说的话吗？明明是自己的系统这么垃圾，反而要客户承担损失。	0
content>我的宝宝是个女孩子，这本书是在她2.5岁时买的，因为我个人很喜欢这类自然科学的书，在网上搜索了相关类型的书，这套的评价不错，就买了，买之前我还担心孩子不会喜欢呢，没想到拿到书后回家给孩子看，她很喜欢，看了几遍，就记住了好多恐龙的名称，没事还蹦出来几个，让我高兴不已，同时也让我这个科普迷也加深了对相关知识的理解，既教育了孩子又充实了自己，真是一举两得啊。	1
content>稻盛和夫认为他的成功并不是他个人的成功，而是造物主给与他这个机会，因为从善而开启心智的智慧，因为从善而得到宇宙的力量。试想，我们常常把眼前的成功都当成自己能力而沾沾自喜，狂妄自大，而忽略或否认了其他的力量。用外在的成功来证明自己，其实是内心缺乏力量，恰恰说明缺乏自信。在成功时更需要谦卑 。愿意放下自己的欲望，才能真正从“利他”的角度出发。稻盛和夫用他的真心实修来引导我们开悟！	1
content>快4岁的女儿很喜欢!同时买的还有《女孩子必读的100个公主故事》，因为女儿近期特别喜欢迪士尼的公主，所以买了，同是买了卡梅拉的全套加这个第七册，没想到女儿听公主故事只是听，而这个卡梅拉的她听了还要自己拿过来不断翻看，还发出咯咯的笑声。。。。。。看了几遍了，我发现这是我这几年买的书里她最喜欢的书..	0
content>当当就因为这个盘的退换货,让我彻底认识到当当只买,不退换,至少不真心退换,让我们了解到当当不诚信,我的好几个朋友均有同感.	0
content>我很支持,在数数的过程中,不要讲其他的话.1\2\3数字间隔中间的沉默,给孩子的心理行为会有更大的压力.不过,有时候,如果到了2,孩子还没静下来,我会说:?已经过了2了.?执行不久我觉得得给他一个过程来适应,所以,相当于有时候是数到四个数的....但是,绝对不跟孩子讲价格.	1
content>这本书实在太烂了,什么朗读手册,一点朗读的内容都没有.看了几页就不想看下去了.	0
content>我于2008年1月29日下单订购了三本书，其中之一是《杜拉拉升职记》，订单号： 1457306335；我想请问一下编辑这本书为什么缺了17页？从218页直接跳到了235页？像这种书籍质量出了问题当当是否负责？请尽快答复。	0
content>于丹的书已经看过了，想在当当网上买正版的，为什么没有藏书票。原书中的送的书签怎么也没有呀，失望！	0
content>密尔的《论自由》在世界思想史上具有不可替代的地位。想要了解自由，这本书是跳不过的！不过像这样翻译过来的经典的学术著作，想要了解其精髓，耐心是必不可少的！这是因为，这样的经典著作有许多地方需要读者不断地思考才能慢慢体会到作者之精神。再加上这是由英文翻译过来的，在翻译上难免有些问题或是不贴切、晦涩的地方，所以更需要读者慢慢揣摩！所以想要阅读这样的著作，耐心是必不可少的！	1
content>很棒的一本书，我以前比较喜欢看国外学者写的书。作者让我改变了对中国学者的态度，以前认为中国学者缺乏研究深度，只会在现有的学课知识上分析现状，也提不出什么有建设性的意见。向作者致敬！本书的生育制度很值的一看，他让人了解到性、婚姻，家庭等一些人们日常生活中很困惑的问题其社会原因在哪？。	1
content>我是先看到朋友那借到这本书，认真研究过,发现好,才有购买的欲望,也发现有很多不同的版本的，所以我上网寻找到自己要购买的版本和我朋友的书一模一样时，就在书旁选择了你的书,即使价格方面比别人贵（你是18元，不同版的一般是16.5元,16.3元,15.9元都有）我也愿意买,谁知收到货打开时,还时钻石版,为什么不是与你挂在网上那个普通版一样的呢,真有点被欺骗的感觉,我想换行吗?你给个联系方式吗?我们能否沟通呢?	0
content>从一种比较客观真实的角度,描述了一个活生生的历史人物--李斯以及所处的环境.任何人都摆脱不了他所处的历史背景下.过去了2千多年的人物与我们今天所面对形势有了天壤之别,但其中的人性没有很大改变,为了仕途,血淋淋.也许历史很难还原其真实性,只能接近原来的面貌,就像书中的人物一样,永远都不会了解,他在某个时刻做出了这样一个决定是为什么.读了这本书,你会明白仕途的一种形式,但不是唯一的途径.	1
content>看了一小半，觉得没什么启发，放弃。ps：于丹名气这么大，也可能是我悟性差：－）	0
content>收到书了，封面好PP啊，而且好有质感哦，喜欢得不得了O(∩_∩)O~一口气读完，这本书写的很不错。呵呵，喜欢苏小鱼和陈苏雷，也喜欢那首亲爱的小鱼的诗。故事中的男主角无论职业和生活背景都很像电影《风月俏佳人》中的男主角~~我看过作者的的《女王进化论》《逃爱记》《钱多多嫁人记》，都不错呀！一个男人和他的一张卡，不是女人想要的全部！说得太好了。女人要是自主，自立，还怕什么金融风暴呀！	1
content>字很大，买一本放在家里给孩子查，另一本小的让他带到学校去。从1年级下学期开始老师就要求不认识的字要自己查，问题是作业里的生字太多，孩子的眼睛哪经得起这样折腾。孩子现在二年级，上次检查班上已有不少孩子视力下降，有的已戴上眼镜，所以赶快买上这本大版的字典。各位本爸爸妈妈注意，因为大、小版的页码不同，所以小版的也要买一本放在书包里。学校里老师有时会有查字典比赛什么的，页码不同又麻烦了。	1
content>这套书不错啊！寂寞的老头因为捣乱猫而不再孤独无聊，里面的人情味很重，儿子很喜欢，每天睡觉时从书架抽一本让我在床头给他讲。有时候自己翻着看，因为画面很丰富，他在里面能看到文字以外的东西，比如有一集里面，在鸡蛋的框子里有一个彩色的，他很快就发现了，说“复活节彩蛋”！其实那篇跟复活节没有什么关系。还有一些细节，好想画出了大人看不到，孩子世界里特有的东西，小动物、奇怪的仿生家具……。	1
content>买之前也没见过这本书,听他们说的天花乱坠,翻了几页就够了,内容太粗糙了,韩国人特有的搞笑,我非常不喜欢...	0
content>通过本书看到了俞敏洪老师的个人成长过程，也明白了其实每个人都有自己不同的经历，在不同时期和不同阶段都会碰到不同的情形，能不能跨的过去关键还是自己的心态，一种积极向上的心态对一个人的整个人生而言是非常有帮助的！本书还特别讲述了大学生的就业问题，里面的不少问题都是现在很多大学生所碰到的，不仅对大学生有帮助，对我们年轻人都是很有启迪作用的，是一部非常棒的书！！	1
content>炒的很热，就买来看了看，但还是不太接受，也不好看，比当年看的《飞龙全传》差很远。	0
content>非常喜欢这套书，两本，包括《闲情偶寄》和《漫话》。放在枕头边上，随手就拿过来翻一翻。不仅仅是内容，看着的时候就感觉像自己也生活在其中一样。每看一次都会发现有不同的小细节，比如阿乔被扣在了大罐子里，我是看到第三次才发现的，笑了好久。我家先生和我说，下次不许再买漫画书了，有机会一定拉着他下水，好好看一看，再出这种漫画他不肯我也是要习的。	1
content>怎么当当的东西都是在我买了后就降价呢?刚买了U盘到货了,想上去写评论的,又看见降价.现在看买的东西又在降价.晕死!当当,价格也太不稳了吧!	0
content>正本书是同事让我代买的，她是位国家二级心理咨询师，同时她又是位很称职的妈妈，她女儿刚满4岁，按她的话说这个年龄是接受家庭教育的好时机，她常会买些儿童看的书给孩子阅读。我同事说这本书的内容围是围绕着作者女儿成长的经历写的，其中，作者的做法对家长们在家庭教育上有一定的借鉴作用，一般可阅读到到孩子上学后，还是比较值得购买的。	1
content>在机场第一次看到这本书 因为包装什么的都很喜欢所以来买了结果发现不值给喜欢读小说的奶奶阅读，她说，就是讲她们那个时候的事情，都看不下去。	0
content>买回来才发现，原来好多年前购买的张爱玲的书里已经收录下了这些短篇，所以有上当的感觉。	0
content>刚拿到手就看了方文山写的序，以便决定他的内容风格，看后果然还是不错的，很有趣的叙述他们国中及升学后一票人的青春情愫。其实我书是看到一半，但绝对有继续看完的意思。假设你的中学生活是很单调的，也可以在小书中找到你想要的那份感觉，如果不单调则更加丰富了书的情节。建议：高中毕业后可以看看，读书的学生还是以学业为主啊。	1
content>晕,怎么还推荐这本书给2-10岁儿童. 看了第一本,只有两个概念:1.不按时睡觉!2.结婚生小孩!	0
content>我是先看到朋友那借到这本书，认真研究过,发现好,才有购买的欲望,也发现有很多不同的版本的，所以我上网寻找到自己要购买的版本和我朋友的书一模一样时，就在书旁选择了你的书,即使价格方面比别人贵（你是18元，不同版的一般是16.5元,16.3元,15.9元都有）我也愿意买,谁知收到货打开时,还时钻石版,为什么不是与你挂在网上那个普通版一样的呢,真有点被欺骗的感觉,我想换行吗?你给个联系方式吗?我们能否沟通呢?	0
content>小玻翻书是一套不错的书。我的儿子现四岁半，认识一些汉字了，自己基本能饶有兴趣地读下来，很有成就感。我悔于给他买的晚了。我觉得这套书更适合3岁左右的孩子，故事情节简单，字少，汉字重复率高，识字读故事一箭双雕。更不错的是这套书有英语释义，家长可以有选择地教孩子一点英语啊。翻翻书，翻开折页孩子可发现新奇的话语和天地，孩子有有兴趣读。	1
content>好像不大适合北方的语言习惯，词，字搭配得很别扭。所以读得很累。读之前报的希望太大，所以失望越大吧。总之，不喜欢了。	0
content>【荐书】爱是得到一切再失去一切之后的一场记忆。一段凄美的爱情故事，当文字也在哭泣时，或许我们就懂得什么是凄美，什么是悲情。由最初的报复之爱，到最后的生离死别，当中的不舍与深爱，只有当事人才了解吧。正因为最后的深爱，才造就了纵有佳期，亦仿如一梦的遗憾吧？一本带有遗憾的爱情小说	1
content>It's not as interesting as I expected.Maybe for the child, it is much more suitable.In fact, there are not a lot of useful tips in the book.A lot of mistakes listed by the writer is related with wrong spelling.To me,it's not really funny.	0
content>本人属于看到英语就头疼的，这本书也没能提起对英语的兴趣，大体看了几页就送同事了，放在同事的桌上也落了不少灰尘了！	0
content>在买书前怕看过书后对什么食物的胃口没有掉，结果是有想一口气读完的感觉，很喜欢书的排版，看起来很舒服，面对现实不会有压抑的感觉..看着作者所说的一个个手工作坊被添加剂妖化为批量生产真的觉得好心痛，很怀疑现在的中华老字号还剩下些什么..日本的食品现状是这样子，那么在中国呢？很实用的一本书，看过之后真的是受益匪浅，从此食品包装袋后面的配料表对不知情的我们不再是一个摆设，起码会多留心一下..	1
content>结识小巫，从《给孩子自由》开始，一下子便迷上了她，见到她的新书，自是毫不犹豫地买了。也许看她的东西太多了，这本书没带给我像以往那么大的触动。但仍然一致的是，小巫还是小巫，还是那么聪明、坚定。从第一次接受小巫开始，从此一发不可收拾，一直在努力作和她一样的母亲，但个中辛苦，只有自己知道，时不时地买本她的书，寻求一份理解和安慰。望子成龙的父母，第一本该看的，大概就是小巫的书吧！	1
content>雷声大雨点小，想给小孩买些好书，发现这本评价好，结果发现垃圾，根本不是那么回事，6角钱一页，绝对的不值！	0
content>第一次在当当买书，就遇到缺N页的情况，郁闷之极~~~~本想着换购，但手续实在麻烦，只能先退，以后再考虑重新订购了	0
content>读过她的《茶人三部曲》，一口气读完的。一直在搜寻她的文字，所有的。感谢当当，如我所愿！她真的长的很普通，但她的文字、她的思想真的很不普通！之前读过十几本茶书，可是与她的文字一比大多应当烧掉！有的人懂茶，但写出来的文字粗粗拉拉，不配！有的人不懂茶但也敢写！难得的是她能写出茶的美妙而又不失于浅薄，有研究而又不洋洋自得！一样的意思让她来表达就字字句句带了茶香！	1
content>儿子1岁半了，之前给他买过劈里啪啦书，非常不错，儿子喜欢。我也受益于当当网忠实的用户。这次看到这套书大家都说好，也买给儿子，可是儿子不喜欢，说“不好看”。原因有几个：1.画面简单，有的基本上是空白页上一行文字。2.画的也一般3.故事情节比较单一。4.纸质较薄。5.个人认为，这套书更适合1岁或者更小的宝宝读。当然也有许多优点，12本书每本一个故事，日常生活故事，可以让宝宝养成好习惯。而且对于小宝宝上面的这些缺点就是优点了。拿到书后就有些后悔给儿子买了，想转让出去呢。	0
content>一直认为健康的身体比什么都重要，可惜生活中有很多我们不知道的误区，所谓不知者不畏。一开始仔细阅读这本书，就发现很多平日我们忽略的细节其实正在影响着我们的健康，即使出生杏林世家，也会忽略很多细节，于是我决定要慢慢地改掉一些被忽略的不良生活习性。感谢本书的著者为我们的身体健康做出的贡献，也强烈推荐此书，实为不可多得。	1
content>大家都说这本书写了很多心理案例,但我觉得什么案例呀，不就是作者编的故事么，而且欠分析。说什么是心理学的辅读读物，我看就是把一些故事串起来，再打乱一下顺序而已。推荐那些喜欢看小说的人看，但真想学到点心理学知识，那就免谈了。	0
content>书看到最后几页居然是?双眼皮?,所有的字都印成了两遍头，根本就不能看。书的质量实在太差.	0
content>不知道这套书为什么那么热销，但是我对他的感觉不好。比如我看到书里面提到卡梅拉在海里尿尿（如果我没记错的话），所以我买了三套退了两套，另外一套因为已经送出去了。唉！我想孩子的教育还是选择品格教育的比较好吧，比如我和最好的爸爸啊，这种书看了能培养孩子与父亲之间的感情。虽然这套书的质量、印刷都不错，但是这些内容似乎不能帮助孩子品格塑造啊。如果我說的不对，希望能跟我私下交流. sarah.liuhui@qq.com	0
content>钱汇过去半个月，至今不见该书到，不见任何回复，在当当网购书有上当受骗的感觉。	0
content>书本质量不错，但是感觉布局不是很合理，打开后感觉很乱，密密麻麻的，孩子也不喜欢它。	0
content>挺贵的，却很失望。利用率太低。可能是我家小朋友也大了些。我们都没对此本产生任何兴趣	0
content>斯凯瑞金色童年系列确实不错,已买全4辑.孩子很喜欢,在我强行收起来的那晚还为此哭了一回.画面很丰富,文字相较一般意义上的绘本也多很多,故个人认为适合大宝宝亲子阅读.自家孩子目前刚2岁半.整4辑都留到她再大点拿出来喽.第一辑和第三辑一起到的,给孩子看过,那阵子孩子每天都必看《轱辘轱辘转》，<<忙忙碌碌镇>>,和第三辑全3本.喜欢找金虫子.后来有一天带她去邮局,她说她的书上有的.有时真的不得不佩服孩子们的记忆力!	0
content>故事内容有些深，像伽利略、哥伦布这些上小学后才能明白吧，不过故事里的小鸡们还是很可爱，女儿虽然看不懂，但是很喜欢小鸡	0
content>我是在学校图书馆看到这本书的，本来以为叔是大哲学家，书一定晦涩难懂，因为之前在学校图书馆也翻阅了尼采的一些著作，的确看完以后，没有太深的印象，究其因我认为是自己没看懂。但叔本华的这本著作非常优美浅显易看，并且解决了我在实际生活中很多困惑的思想问题，让自己不再那么迷茫。虽然我还没看完这本书，但是我已经想好把这本书放在包里，闲暇时刻经常翻看，一定会给自己不定时的启发鼓励和收获。	1
content>总的来说这本书还不错，就是内容好像少了点，看完整本书就一个中心思想，中医方面内容具多，象我们这样没有中医基础的，不会操作也不敢操作；当然，对一些简单的操作可以做，比如现在我每晚都给孩子按脚，刺激眼的位置，主要是俺两口子都是近视，前几天孩子眼皮长了个小白点，就按了两晚上，没有了，也不知是不是按的原因，希望是吧，看看还是有好处的！	1
content>从同事那里看到此书的20年前的版本，感觉挺好。在当当网上按作者姓名查询找到的一直缺货，后来发现这本没有“模样”的同名书，是同一出版社出版的，就抱着试试看的想法订购了一本，结果正式那一直表示“暂时缺货”的、我想订购的书。希望当当尽快完善商品信息，以方便读者订阅。书很好，相对浅显易懂地介绍了黄帝内经的核心内容。但对于初次接触这些知识的人而言，似乎需要多读几遍才能加深理解。	1
content>胡兰成看似有情，实则无情。胡兰成处处留情，用情不深。书中不光写了胡与张的爱情，同样写了胡从小的生活感受。此书宣传过于大量渲染胡与张的爱情，书中更多是一些别的东西。文笔细腻柔和，挺适合中学生阅读提高作文水平的。个人认为，偏重喜好情节取胜作品的读者，还是别浪费时间了。	0
content>刚看第一章的时候，觉得作者文笔不错，仅此而已，但后来发现，这本书没有让我失望，总让人惊喜不断，在写大伯，四叔还有父亲的时候，情感自然的流露在字里行间，对生活，生命的感悟自然的穿梭在段落之间，阅读这本书，读者也见证了这几位父辈的辛苦，就像作者所写，终于在某一瞬间，明白了父辈们在他们的一生里，所有的辛劳和努力，所有的不幸于温暖，原来都是为了活着和活着中的柴米与油盐、生老与病死。	1
content>当当网名不符实，订货多日不见送货，询问客服只会推托，只会要求用户再下订单。如此服务留不住顾客的。去别的网站买书服务更好。	0
content>又看到了很多的评论，拜托，别再意气用事，静下心来做批评。	1
content>读过一次卡莉,心中总会有记忆,佩服她作为女性,能有这么艰难的优秀的经历,困难磨炼人的意志,激励人的斗志,卡莉经历了好多困难,但每次她都可以迎刃而解,勇敢的面对,让我心中升起自信的旗帜,高高飘扬,在以后的日子里如果有困难,我要学习卡莉,动脑筋想好每一件事,做到最好,我最佩服是卡莉的口才,她可以说服每一个人,这是努力的结果,我们也可以做到,只是做的未必好,未必恰当,这本书激励我努力做的更好,更好.....	1
content>我买了《求医不如求己》和《周汝昌校对石头记》发现书的纸张质量和书店里卖的有很大出入。	0
content>作为一名“白骨精”，我不得不佩服作者入木三分的刻画，不仅精准地描绘出我们的生活画面，更深刻地揭露了我们内心的挣扎与困顿。确实，是一部当代白骨精们的写照！写出了职场的竞争，写出了雇佣与被雇佣的现实。笔锋平实，清澈，是好作品。看着看着，便感觉自己也渐渐地深入到这个故事中，和你一起在职场中打拼，在感情中沉浮。泪，也一次又一次地润了眼眶……	1
content>同学推荐的，说很好，可能期望值太高，看了以后很是失望。外国人写的东西拿到中国来意义好像不是很大。	0
content>没看过她的讲座，所以买了她的书看看，结果大失所望，真想不到为什么会有那么多人去追捧这本书。太简单，没深度，从另一方面也反映了我们大众对传统经典的陌生。	0
content>今天才知道这书还有第6卷,真有点郁闷:为什么同一套书有两种版本呢?当当网是不是该跟出版社商量商量,单独出个第6卷,让我们的孩子不会有所遗憾。	1
content>对于二胡曲的精选，应该出版一个系列套装，可分别出售，单独购买。精品二胡曲是有年代和阶段性的，每一阶段都有代表性的精品，应按阶段编册。整个经典可总结性编册，这样对广大爱好者会颇有裨益，且可珍藏，一定深受喜爱。	1
